行权价,上涨触发%,下跌触发%,平仓时间,累计盈亏$,交易天数,胜率%,日均盈亏$
+2,4.0,2.5,12:00,1532.2,42,42.9,36.48
+2,4.0,2.0,12:00,1532.2,42,42.9,36.48
+2,4.0,2.25,12:00,1532.2,42,42.9,36.48
+2,4.5,1.75,12:00,1532.2,42,42.9,36.48
+2,4.75,5.0,12:00,1532.2,42,42.9,36.48
+2,3.25,2.25,12:00,1532.2,42,42.9,36.48
+2,2.25,4.75,12:00,1532.2,42,42.9,36.48
+2,2.25,5.0,12:00,1532.2,42,42.9,36.48
+2,2.5,3.0,12:00,1532.2,42,42.9,36.48
+2,2.5,2.5,12:00,1532.2,42,42.9,36.48
+2,4.0,4.0,12:00,1532.2,42,42.9,36.48
+2,4.0,3.5,12:00,1532.2,42,42.9,36.48
+2,4.0,3.75,12:00,1532.2,42,42.9,36.48
+2,4.0,3.25,12:00,1532.2,42,42.9,36.48
+2,2.5,2.75,12:00,1532.2,42,42.9,36.48
+2,2.5,2.25,12:00,1532.2,42,42.9,36.48
+2,4.75,1.75,12:00,1532.2,42,42.9,36.48
+3,1.5,1.5,12:30,1530.2,42,42.9,36.43
+3,1.75,1.5,12:30,1530.2,42,42.9,36.43
+2,0.75,1.25,14:00,1529.2,42,52.4,36.41
+2,3.5,0.75,11:00,1527.2,42,47.6,36.36
+2,3.25,0.75,11:00,1527.2,42,47.6,36.36
+2,2.5,0.75,11:00,1527.2,42,47.6,36.36
+2,2.75,0.75,11:00,1527.2,42,47.6,36.36
+2,4.5,0.75,11:00,1527.2,42,47.6,36.36
+2,3.0,0.75,11:00,1527.2,42,47.6,36.36
+2,4.0,0.75,11:00,1527.2,42,47.6,36.36
+2,1.25,0.5,12:00,1527.2,42,35.7,36.36
+2,4.25,0.75,11:00,1527.2,42,47.6,36.36
+2,5.0,0.75,11:00,1527.2,42,47.6,36.36
+2,4.75,0.75,11:00,1527.2,42,47.6,36.36
+2,2.0,0.75,11:00,1527.2,42,47.6,36.36
+2,3.75,0.75,11:00,1527.2,42,47.6,36.36
+2,2.25,0.75,11:00,1527.2,42,47.6,36.36
+3,1.5,4.25,12:30,1526.2,42,42.9,36.34
+3,1.75,3.5,12:30,1526.2,42,42.9,36.34
+3,1.5,2.25,12:30,1526.2,42,42.9,36.34
+3,1.5,4.0,12:30,1526.2,42,42.9,36.34
+3,1.5,3.5,12:30,1526.2,42,42.9,36.34
+3,1.75,2.5,12:30,1526.2,42,42.9,36.34
+3,1.75,2.25,12:30,1526.2,42,42.9,36.34
+3,1.5,2.0,12:30,1526.2,42,42.9,36.34
+3,1.75,2.75,12:30,1526.2,42,42.9,36.34
+3,1.5,1.75,12:30,1526.2,42,42.9,36.34
+3,1.5,3.0,12:30,1526.2,42,42.9,36.34
+3,1.5,5.0,12:30,1526.2,42,42.9,36.34
+3,1.75,3.75,12:30,1526.2,42,42.9,36.34
+3,1.75,4.25,12:30,1526.2,42,42.9,36.34
+3,1.75,4.5,12:30,1526.2,42,42.9,36.34
+3,1.75,1.75,12:30,1526.2,42,42.9,36.34
+3,1.5,2.5,12:30,1526.2,42,42.9,36.34
+3,1.5,2.75,12:30,1526.2,42,42.9,36.34
+3,1.5,4.75,12:30,1526.2,42,42.9,36.34
+3,1.75,3.0,12:30,1526.2,42,42.9,36.34
+3,1.75,5.0,12:30,1526.2,42,42.9,36.34
+3,1.75,4.75,12:30,1526.2,42,42.9,36.34
+3,1.5,4.5,12:30,1526.2,42,42.9,36.34
+3,1.75,3.25,12:30,1526.2,42,42.9,36.34
+3,1.5,3.25,12:30,1526.2,42,42.9,36.34
+3,1.75,2.0,12:30,1526.2,42,42.9,36.34
+3,1.5,3.75,12:30,1526.2,42,42.9,36.34
+3,1.75,4.0,12:30,1526.2,42,42.9,36.34
+3,1.5,1.0,14:00,1524.2,42,40.5,36.29
+3,1.25,1.0,14:00,1523.2,42,40.5,36.27
+2,1.25,0.75,14:00,1522.2,42,38.1,36.24
+2,0.75,1.5,14:00,1521.2,42,52.4,36.22
+2,1.75,0.5,14:00,1520.2,42,33.3,36.2
+2,0.75,3.25,14:00,1516.2,42,52.4,36.1
+2,0.75,2.5,14:00,1516.2,42,52.4,36.1
+2,0.75,2.25,14:00,1516.2,42,52.4,36.1
+2,0.75,2.75,14:00,1516.2,42,52.4,36.1
+2,0.75,3.0,14:00,1516.2,42,52.4,36.1
+2,0.75,3.75,14:00,1516.2,42,52.4,36.1
+2,0.75,4.5,14:00,1516.2,42,52.4,36.1
+2,0.75,4.25,14:00,1516.2,42,52.4,36.1
+2,0.75,4.0,14:00,1516.2,42,52.4,36.1
+2,0.75,1.75,14:00,1516.2,42,52.4,36.1
+2,0.75,2.0,14:00,1516.2,42,52.4,36.1
+2,0.75,4.75,14:00,1516.2,42,52.4,36.1
+2,0.75,5.0,14:00,1516.2,42,52.4,36.1
+2,0.75,3.5,14:00,1516.2,42,52.4,36.1
+2,3.0,1.25,14:00,1507.2,42,42.9,35.89
+2,2.5,1.25,14:00,1507.2,42,42.9,35.89
+2,3.25,1.25,14:00,1507.2,42,42.9,35.89
+2,4.0,1.25,14:00,1507.2,42,42.9,35.89
+2,3.75,1.25,14:00,1507.2,42,42.9,35.89
+2,2.25,1.25,14:00,1507.2,42,42.9,35.89
+2,5.0,1.25,14:00,1507.2,42,42.9,35.89
+2,4.75,1.25,14:00,1507.2,42,42.9,35.89
+2,2.75,1.25,14:00,1507.2,42,42.9,35.89
+2,3.5,1.25,14:00,1507.2,42,42.9,35.89
+2,4.25,1.25,14:00,1507.2,42,42.9,35.89
+2,4.5,1.25,14:00,1507.2,42,42.9,35.89
+2,2.0,1.25,14:00,1507.2,42,42.9,35.89
+2,1.75,0.75,14:00,1501.2,42,38.1,35.74
+2,3.75,1.5,14:00,1499.2,42,42.9,35.7
+2,3.25,1.5,14:00,1499.2,42,42.9,35.7
+2,4.75,1.5,14:00,1499.2,42,42.9,35.7
+2,4.0,1.5,14:00,1499.2,42,42.9,35.7
+2,2.5,1.5,14:00,1499.2,42,42.9,35.7
+2,4.25,1.5,14:00,1499.2,42,42.9,35.7
+2,2.75,1.5,14:00,1499.2,42,42.9,35.7
+2,5.0,1.5,14:00,1499.2,42,42.9,35.7
+2,3.0,1.5,14:00,1499.2,42,42.9,35.7
+2,2.25,1.5,14:00,1499.2,42,42.9,35.7
+2,3.5,1.5,14:00,1499.2,42,42.9,35.7
+2,2.0,1.5,14:00,1499.2,42,42.9,35.7
+2,4.5,1.5,14:00,1499.2,42,42.9,35.7
+3,1.5,1.25,12:00,1498.2,42,45.2,35.67
+3,1.75,1.25,12:00,1498.2,42,45.2,35.67
+3,1.5,1.5,12:00,1495.2,42,45.2,35.6
+3,1.75,1.5,12:00,1495.2,42,45.2,35.6
+2,2.75,3.75,14:00,1494.2,42,42.9,35.58
+2,2.75,3.5,14:00,1494.2,42,42.9,35.58
+2,4.25,4.0,14:00,1494.2,42,42.9,35.58
+2,4.25,3.75,14:00,1494.2,42,42.9,35.58
+2,4.25,2.75,14:00,1494.2,42,42.9,35.58
+2,5.0,3.5,14:00,1494.2,42,42.9,35.58
+2,3.25,4.75,14:00,1494.2,42,42.9,35.58
+2,3.75,4.5,14:00,1494.2,42,42.9,35.58
+2,3.75,5.0,14:00,1494.2,42,42.9,35.58
+2,4.5,4.5,14:00,1494.2,42,42.9,35.58
+2,4.75,2.5,14:00,1494.2,42,42.9,35.58
+2,2.5,1.75,14:00,1494.2,42,42.9,35.58
+2,2.5,2.25,14:00,1494.2,42,42.9,35.58
+2,2.5,2.0,14:00,1494.2,42,42.9,35.58
+2,2.25,5.0,14:00,1494.2,42,42.9,35.58
+2,4.5,4.0,14:00,1494.2,42,42.9,35.58
+2,4.75,2.75,14:00,1494.2,42,42.9,35.58
+2,4.5,2.25,14:00,1494.2,42,42.9,35.58
+2,2.25,4.0,14:00,1494.2,42,42.9,35.58
+2,3.0,2.75,14:00,1494.2,42,42.9,35.58
+2,2.75,2.5,14:00,1494.2,42,42.9,35.58
+2,3.25,4.5,14:00,1494.2,42,42.9,35.58
+2,3.0,3.25,14:00,1494.2,42,42.9,35.58
+2,4.0,4.25,14:00,1494.2,42,42.9,35.58
+2,3.25,3.0,14:00,1494.2,42,42.9,35.58
+2,3.75,3.5,14:00,1494.2,42,42.9,35.58
+2,2.5,4.25,14:00,1494.2,42,42.9,35.58
+2,4.75,4.25,14:00,1494.2,42,42.9,35.58
+2,4.5,2.75,14:00,1494.2,42,42.9,35.58
+2,3.25,2.75,14:00,1494.2,42,42.9,35.58
+2,4.0,3.75,14:00,1494.2,42,42.9,35.58
+2,3.0,3.75,14:00,1494.2,42,42.9,35.58
+2,2.0,2.0,14:00,1494.2,42,42.9,35.58
+2,4.0,3.0,14:00,1494.2,42,42.9,35.58
+2,3.0,3.5,14:00,1494.2,42,42.9,35.58
+2,2.25,4.5,14:00,1494.2,42,42.9,35.58
+2,2.25,4.25,14:00,1494.2,42,42.9,35.58
+2,4.0,4.0,14:00,1494.2,42,42.9,35.58
+2,2.5,4.0,14:00,1494.2,42,42.9,35.58
+2,4.5,2.5,14:00,1494.2,42,42.9,35.58
+2,3.5,3.5,14:00,1494.2,42,42.9,35.58
+2,2.0,2.75,14:00,1494.2,42,42.9,35.58
+2,3.75,3.25,14:00,1494.2,42,42.9,35.58
+2,3.75,3.0,14:00,1494.2,42,42.9,35.58
+2,3.25,3.25,14:00,1494.2,42,42.9,35.58
+2,4.5,2.0,14:00,1494.2,42,42.9,35.58
+2,4.75,4.5,14:00,1494.2,42,42.9,35.58
+2,2.25,3.75,14:00,1494.2,42,42.9,35.58
+2,2.25,3.5,14:00,1494.2,42,42.9,35.58
+2,2.5,4.75,14:00,1494.2,42,42.9,35.58
+2,2.25,3.25,14:00,1494.2,42,42.9,35.58
+2,3.0,2.5,14:00,1494.2,42,42.9,35.58
+2,2.0,1.75,14:00,1494.2,42,42.9,35.58
+2,4.25,3.0,14:00,1494.2,42,42.9,35.58
+2,3.75,2.75,14:00,1494.2,42,42.9,35.58
+2,3.0,3.0,14:00,1494.2,42,42.9,35.58
+2,3.0,2.25,14:00,1494.2,42,42.9,35.58
+2,3.0,2.0,14:00,1494.2,42,42.9,35.58
+2,4.75,4.75,14:00,1494.2,42,42.9,35.58
+2,4.5,1.75,14:00,1494.2,42,42.9,35.58
+2,2.0,2.25,14:00,1494.2,42,42.9,35.58
+2,4.75,5.0,14:00,1494.2,42,42.9,35.58
+2,3.0,1.75,14:00,1494.2,42,42.9,35.58
+2,3.25,3.5,14:00,1494.2,42,42.9,35.58
+2,3.75,2.0,14:00,1494.2,42,42.9,35.58
+2,3.75,2.5,14:00,1494.2,42,42.9,35.58
+2,2.0,3.0,14:00,1494.2,42,42.9,35.58
+2,2.0,2.5,14:00,1494.2,42,42.9,35.58
+2,3.5,4.0,14:00,1494.2,42,42.9,35.58
+2,3.5,3.75,14:00,1494.2,42,42.9,35.58
+2,4.0,5.0,14:00,1494.2,42,42.9,35.58
+2,3.75,2.25,14:00,1494.2,42,42.9,35.58
+2,2.5,5.0,14:00,1494.2,42,42.9,35.58
+2,4.75,3.5,14:00,1494.2,42,42.9,35.58
+2,3.5,2.25,14:00,1494.2,42,42.9,35.58
+2,2.5,4.5,14:00,1494.2,42,42.9,35.58
+2,3.0,4.0,14:00,1494.2,42,42.9,35.58
+2,4.0,3.5,14:00,1494.2,42,42.9,35.58
+2,4.75,3.75,14:00,1494.2,42,42.9,35.58
+2,2.5,3.25,14:00,1494.2,42,42.9,35.58
+2,2.5,3.75,14:00,1494.2,42,42.9,35.58
+2,2.5,3.5,14:00,1494.2,42,42.9,35.58
+2,4.5,3.25,14:00,1494.2,42,42.9,35.58
+2,4.5,3.0,14:00,1494.2,42,42.9,35.58
+2,4.0,4.75,14:00,1494.2,42,42.9,35.58
+2,4.0,4.5,14:00,1494.2,42,42.9,35.58
+2,2.0,3.75,14:00,1494.2,42,42.9,35.58
+2,2.0,3.5,14:00,1494.2,42,42.9,35.58
+2,5.0,5.0,14:00,1494.2,42,42.9,35.58
+2,5.0,4.75,14:00,1494.2,42,42.9,35.58
+2,2.0,3.25,14:00,1494.2,42,42.9,35.58
+2,2.25,3.0,14:00,1494.2,42,42.9,35.58
+2,2.25,2.75,14:00,1494.2,42,42.9,35.58
+2,4.0,2.0,14:00,1494.2,42,42.9,35.58
+2,4.0,2.75,14:00,1494.2,42,42.9,35.58
+2,4.0,3.25,14:00,1494.2,42,42.9,35.58
+2,4.0,2.5,14:00,1494.2,42,42.9,35.58
+2,4.0,2.25,14:00,1494.2,42,42.9,35.58
+2,3.0,4.25,14:00,1494.2,42,42.9,35.58
+2,3.25,2.25,14:00,1494.2,42,42.9,35.58
+2,3.25,2.0,14:00,1494.2,42,42.9,35.58
+2,3.25,2.5,14:00,1494.2,42,42.9,35.58
+2,3.75,4.0,14:00,1494.2,42,42.9,35.58
+2,3.75,3.75,14:00,1494.2,42,42.9,35.58
+2,3.0,4.75,14:00,1494.2,42,42.9,35.58
+2,2.25,4.75,14:00,1494.2,42,42.9,35.58
+2,5.0,1.75,14:00,1494.2,42,42.9,35.58
+2,3.25,4.0,14:00,1494.2,42,42.9,35.58
+2,3.25,3.75,14:00,1494.2,42,42.9,35.58
+2,3.75,1.75,14:00,1494.2,42,42.9,35.58
+2,4.25,5.0,14:00,1494.2,42,42.9,35.58
+2,4.25,4.75,14:00,1494.2,42,42.9,35.58
+2,4.25,4.5,14:00,1494.2,42,42.9,35.58
+2,2.25,2.25,14:00,1494.2,42,42.9,35.58
+2,2.75,1.75,14:00,1494.2,42,42.9,35.58
+2,2.25,2.5,14:00,1494.2,42,42.9,35.58
+2,4.75,4.0,14:00,1494.2,42,42.9,35.58
+2,5.0,4.5,14:00,1494.2,42,42.9,35.58
+2,2.75,2.0,14:00,1494.2,42,42.9,35.58
+2,2.0,4.0,14:00,1494.2,42,42.9,35.58
+2,4.25,2.0,14:00,1494.2,42,42.9,35.58
+2,2.75,4.25,14:00,1494.2,42,42.9,35.58
+2,4.25,1.75,14:00,1494.2,42,42.9,35.58
+2,2.0,4.5,14:00,1494.2,42,42.9,35.58
+2,2.0,4.25,14:00,1494.2,42,42.9,35.58
+2,2.75,4.75,14:00,1494.2,42,42.9,35.58
+2,3.5,4.25,14:00,1494.2,42,42.9,35.58
+2,3.5,4.75,14:00,1494.2,42,42.9,35.58
+2,2.75,5.0,14:00,1494.2,42,42.9,35.58
+2,5.0,2.0,14:00,1494.2,42,42.9,35.58
+2,3.5,2.0,14:00,1494.2,42,42.9,35.58
+2,3.5,3.0,14:00,1494.2,42,42.9,35.58
+2,3.5,1.75,14:00,1494.2,42,42.9,35.58
+2,5.0,3.75,14:00,1494.2,42,42.9,35.58
+2,2.5,3.0,14:00,1494.2,42,42.9,35.58
+2,2.5,2.75,14:00,1494.2,42,42.9,35.58
+2,3.0,4.5,14:00,1494.2,42,42.9,35.58
+2,5.0,4.25,14:00,1494.2,42,42.9,35.58
+2,3.5,5.0,14:00,1494.2,42,42.9,35.58
+2,5.0,2.75,14:00,1494.2,42,42.9,35.58
+2,5.0,2.5,14:00,1494.2,42,42.9,35.58
+2,4.25,2.25,14:00,1494.2,42,42.9,35.58
+2,3.25,4.25,14:00,1494.2,42,42.9,35.58
+2,5.0,4.0,14:00,1494.2,42,42.9,35.58
+2,2.25,2.0,14:00,1494.2,42,42.9,35.58
+2,2.25,1.75,14:00,1494.2,42,42.9,35.58
+2,2.75,2.25,14:00,1494.2,42,42.9,35.58
+2,5.0,2.25,14:00,1494.2,42,42.9,35.58
+2,4.25,4.25,14:00,1494.2,42,42.9,35.58
+2,4.5,3.5,14:00,1494.2,42,42.9,35.58
+2,2.75,2.75,14:00,1494.2,42,42.9,35.58
+2,2.75,3.25,14:00,1494.2,42,42.9,35.58
+2,2.75,4.0,14:00,1494.2,42,42.9,35.58
+2,2.0,5.0,14:00,1494.2,42,42.9,35.58
+2,4.25,3.25,14:00,1494.2,42,42.9,35.58
+2,4.25,2.5,14:00,1494.2,42,42.9,35.58
+2,2.0,4.75,14:00,1494.2,42,42.9,35.58
+2,5.0,3.25,14:00,1494.2,42,42.9,35.58
+2,3.5,4.5,14:00,1494.2,42,42.9,35.58
+2,3.25,5.0,14:00,1494.2,42,42.9,35.58
+2,5.0,3.0,14:00,1494.2,42,42.9,35.58
+2,2.75,3.0,14:00,1494.2,42,42.9,35.58
+2,4.0,1.75,14:00,1494.2,42,42.9,35.58
+2,3.0,5.0,14:00,1494.2,42,42.9,35.58
+2,3.75,4.25,14:00,1494.2,42,42.9,35.58
+2,2.75,4.5,14:00,1494.2,42,42.9,35.58
+2,3.25,1.75,14:00,1494.2,42,42.9,35.58
+2,3.75,4.75,14:00,1494.2,42,42.9,35.58
+2,4.75,3.25,14:00,1494.2,42,42.9,35.58
+2,2.5,2.5,14:00,1494.2,42,42.9,35.58
+2,4.75,3.0,14:00,1494.2,42,42.9,35.58
+2,4.5,3.75,14:00,1494.2,42,42.9,35.58
+2,4.5,4.25,14:00,1494.2,42,42.9,35.58
+2,3.5,2.5,14:00,1494.2,42,42.9,35.58
+2,3.5,3.25,14:00,1494.2,42,42.9,35.58
+2,3.5,2.75,14:00,1494.2,42,42.9,35.58
+2,4.75,2.25,14:00,1494.2,42,42.9,35.58
+2,4.5,5.0,14:00,1494.2,42,42.9,35.58
+2,4.5,4.75,14:00,1494.2,42,42.9,35.58
+2,4.25,3.5,14:00,1494.2,42,42.9,35.58
+2,4.75,1.75,14:00,1494.2,42,42.9,35.58
+2,4.75,2.0,14:00,1494.2,42,42.9,35.58
+3,1.5,3.75,12:00,1492.2,42,45.2,35.53
+3,1.75,2.25,12:00,1492.2,42,45.2,35.53
+3,1.75,3.25,12:00,1492.2,42,45.2,35.53
+3,1.75,3.0,12:00,1492.2,42,45.2,35.53
+3,1.25,0.5,12:30,1492.2,42,35.7,35.53
+3,1.5,2.25,12:00,1492.2,42,45.2,35.53
+3,1.75,2.5,12:00,1492.2,42,45.2,35.53
+3,1.75,2.75,12:00,1492.2,42,45.2,35.53
+3,1.5,3.25,12:00,1492.2,42,45.2,35.53
+3,1.5,4.75,12:00,1492.2,42,45.2,35.53
+3,1.5,3.5,12:00,1492.2,42,45.2,35.53
+3,1.5,4.5,12:00,1492.2,42,45.2,35.53
+3,1.75,2.0,12:00,1492.2,42,45.2,35.53
+3,1.5,1.75,12:00,1492.2,42,45.2,35.53
+3,1.75,3.75,12:00,1492.2,42,45.2,35.53
+3,1.75,3.5,12:00,1492.2,42,45.2,35.53
+3,1.5,2.5,12:00,1492.2,42,45.2,35.53
+3,1.75,4.25,12:00,1492.2,42,45.2,35.53
+3,1.75,4.0,12:00,1492.2,42,45.2,35.53
+3,1.75,4.5,12:00,1492.2,42,45.2,35.53
+3,1.5,2.75,12:00,1492.2,42,45.2,35.53
+3,1.75,4.75,12:00,1492.2,42,45.2,35.53
+3,1.5,5.0,12:00,1492.2,42,45.2,35.53
+3,1.5,3.0,12:00,1492.2,42,45.2,35.53
+3,1.75,5.0,12:00,1492.2,42,45.2,35.53
+3,1.5,4.0,12:00,1492.2,42,45.2,35.53
+3,1.5,4.25,12:00,1492.2,42,45.2,35.53
+3,1.75,1.75,12:00,1492.2,42,45.2,35.53
+3,1.5,2.0,12:00,1492.2,42,45.2,35.53
+3,1.25,1.0,12:00,1486.2,42,45.2,35.39
+3,2.5,0.5,13:30,1473.2,42,35.7,35.08
+3,5.0,0.5,13:30,1473.2,42,35.7,35.08
+3,3.75,0.5,13:30,1473.2,42,35.7,35.08
+3,2.0,0.5,13:30,1473.2,42,35.7,35.08
+3,3.25,0.5,13:30,1473.2,42,35.7,35.08
+3,3.5,0.5,13:30,1473.2,42,35.7,35.08
+3,4.0,0.5,13:30,1473.2,42,35.7,35.08
+3,2.75,0.5,13:30,1473.2,42,35.7,35.08
+3,4.25,0.5,13:30,1473.2,42,35.7,35.08
+3,4.5,0.5,13:30,1473.2,42,35.7,35.08
+3,4.75,0.5,13:30,1473.2,42,35.7,35.08
+3,3.0,0.5,13:30,1473.2,42,35.7,35.08
+3,2.25,0.5,13:30,1473.2,42,35.7,35.08
+2,1.75,0.5,12:00,1471.2,42,35.7,35.03
+2,1.5,0.5,12:00,1471.2,42,35.7,35.03
+3,5.0,0.75,13:30,1469.2,42,38.1,34.98
+3,3.25,0.75,13:30,1469.2,42,38.1,34.98
+3,2.0,0.75,13:30,1469.2,42,38.1,34.98
+3,3.0,0.75,13:30,1469.2,42,38.1,34.98
+3,4.5,0.75,13:30,1469.2,42,38.1,34.98
+3,3.5,0.75,13:30,1469.2,42,38.1,34.98
+3,4.25,0.75,13:30,1469.2,42,38.1,34.98
+3,4.0,0.75,13:30,1469.2,42,38.1,34.98
+3,3.75,0.75,13:30,1469.2,42,38.1,34.98
+3,2.75,0.75,13:30,1469.2,42,38.1,34.98
+3,4.75,0.75,13:30,1469.2,42,38.1,34.98
+3,2.25,0.75,13:30,1469.2,42,38.1,34.98
+3,2.5,0.75,13:30,1469.2,42,38.1,34.98
+2,1.5,0.5,14:00,1467.2,42,33.3,34.93
+3,1.75,1.0,12:30,1460.2,42,42.9,34.77
+3,1.5,1.0,12:30,1460.2,42,42.9,34.77
+3,1.75,0.5,14:00,1457.2,42,35.7,34.7
+2,1.25,1.25,14:30,1451.2,42,35.7,34.55
+2,1.0,1.25,14:00,1449.2,42,42.9,34.5
+2,1.5,0.75,14:00,1448.2,42,38.1,34.48
+3,1.5,0.75,11:00,1442.2,42,40.5,34.34
+3,1.75,0.75,11:00,1442.2,42,40.5,34.34
+2,1.0,1.5,14:00,1441.2,42,42.9,34.31
+3,1.75,0.75,12:30,1439.2,42,40.5,34.27
+3,1.25,0.75,12:00,1439.2,42,42.9,34.27
+2,1.25,1.5,14:30,1439.2,42,35.7,34.27
+3,1.5,0.75,12:30,1439.2,42,40.5,34.27
+2,2.5,1.0,12:00,1436.2,42,42.9,34.2
+2,4.75,1.0,12:00,1436.2,42,42.9,34.2
+2,1.0,2.25,14:00,1436.2,42,42.9,34.2
+2,4.0,1.0,12:00,1436.2,42,42.9,34.2
+2,1.0,1.75,14:00,1436.2,42,42.9,34.2
+2,1.0,2.75,14:00,1436.2,42,42.9,34.2
+2,1.0,5.0,14:00,1436.2,42,42.9,34.2
+2,2.25,1.0,12:00,1436.2,42,42.9,34.2
+2,1.0,4.75,14:00,1436.2,42,42.9,34.2
+2,2.0,1.0,12:00,1436.2,42,42.9,34.2
+2,3.75,1.0,12:00,1436.2,42,42.9,34.2
+2,1.0,2.5,14:00,1436.2,42,42.9,34.2
+2,1.0,2.0,14:00,1436.2,42,42.9,34.2
+2,5.0,1.0,12:00,1436.2,42,42.9,34.2
+2,4.25,1.0,12:00,1436.2,42,42.9,34.2
+2,1.0,4.5,14:00,1436.2,42,42.9,34.2
+2,1.0,3.75,14:00,1436.2,42,42.9,34.2
+2,4.5,1.0,12:00,1436.2,42,42.9,34.2
+2,1.0,4.0,14:00,1436.2,42,42.9,34.2
+2,1.0,4.25,14:00,1436.2,42,42.9,34.2
+2,3.5,1.0,12:00,1436.2,42,42.9,34.2
+2,1.0,3.25,14:00,1436.2,42,42.9,34.2
+2,1.0,3.5,14:00,1436.2,42,42.9,34.2
+2,1.0,3.0,14:00,1436.2,42,42.9,34.2
+2,3.25,1.0,12:00,1436.2,42,42.9,34.2
+2,3.0,1.0,12:00,1436.2,42,42.9,34.2
+2,2.75,1.0,12:00,1436.2,42,42.9,34.2
+3,1.5,0.5,14:00,1435.2,42,35.7,34.17
+2,1.25,2.5,14:30,1434.2,42,35.7,34.15
+2,1.25,2.75,14:30,1434.2,42,35.7,34.15
+2,1.25,3.0,14:30,1434.2,42,35.7,34.15
+2,2.0,1.0,11:00,1434.2,42,47.6,34.15
+2,1.25,4.5,14:30,1434.2,42,35.7,34.15
+2,4.75,1.0,11:00,1434.2,42,47.6,34.15
+2,4.0,1.0,11:00,1434.2,42,47.6,34.15
+2,1.25,4.75,14:30,1434.2,42,35.7,34.15
+2,1.25,5.0,14:30,1434.2,42,35.7,34.15
+3,1.25,0.5,14:00,1434.2,42,35.7,34.15
+2,2.25,1.0,11:00,1434.2,42,47.6,34.15
+2,1.25,2.0,14:30,1434.2,42,35.7,34.15
+2,4.25,1.0,11:00,1434.2,42,47.6,34.15
+2,2.75,1.0,11:00,1434.2,42,47.6,34.15
+2,1.25,1.75,14:30,1434.2,42,35.7,34.15
+2,3.5,1.0,11:00,1434.2,42,47.6,34.15
+2,1.25,2.25,14:30,1434.2,42,35.7,34.15
+2,4.5,1.0,11:00,1434.2,42,47.6,34.15
+2,3.75,1.0,11:00,1434.2,42,47.6,34.15
+2,5.0,1.0,11:00,1434.2,42,47.6,34.15
+2,3.25,1.0,11:00,1434.2,42,47.6,34.15
+2,3.0,1.0,11:00,1434.2,42,47.6,34.15
+2,2.5,1.0,11:00,1434.2,42,47.6,34.15
+2,1.25,3.75,14:30,1434.2,42,35.7,34.15
+2,1.25,3.25,14:30,1434.2,42,35.7,34.15
+2,1.25,4.0,14:30,1434.2,42,35.7,34.15
+2,1.25,4.25,14:30,1434.2,42,35.7,34.15
+2,1.25,3.5,14:30,1434.2,42,35.7,34.15
+2,3.0,1.25,12:30,1425.2,42,42.9,33.93
+2,4.25,1.25,12:30,1425.2,42,42.9,33.93
+2,2.75,1.25,12:30,1425.2,42,42.9,33.93
+2,4.75,1.25,12:30,1425.2,42,42.9,33.93
+2,3.25,1.25,12:30,1425.2,42,42.9,33.93
+2,4.5,1.25,12:30,1425.2,42,42.9,33.93
+2,5.0,1.25,12:30,1425.2,42,42.9,33.93
+2,4.0,1.25,12:30,1425.2,42,42.9,33.93
+2,2.5,1.25,12:30,1425.2,42,42.9,33.93
+2,2.0,1.25,12:30,1425.2,42,42.9,33.93
+2,2.25,1.25,12:30,1425.2,42,42.9,33.93
+2,3.5,1.25,12:30,1425.2,42,42.9,33.93
+2,3.75,1.25,12:30,1425.2,42,42.9,33.93
+2,5.0,1.25,11:00,1421.2,42,47.6,33.84
+2,2.0,1.25,11:00,1421.2,42,47.6,33.84
+2,3.25,1.25,11:00,1421.2,42,47.6,33.84
+2,4.75,1.25,11:00,1421.2,42,47.6,33.84
+2,2.5,1.25,11:00,1421.2,42,47.6,33.84
+2,3.5,1.25,11:00,1421.2,42,47.6,33.84
+2,4.0,1.25,11:00,1421.2,42,47.6,33.84
+2,3.75,1.25,11:00,1421.2,42,47.6,33.84
+2,2.25,1.25,11:00,1421.2,42,47.6,33.84
+2,4.5,1.25,11:00,1421.2,42,47.6,33.84
+2,2.75,1.25,11:00,1421.2,42,47.6,33.84
+2,4.25,1.25,11:00,1421.2,42,47.6,33.84
+2,3.0,1.25,11:00,1421.2,42,47.6,33.84
+3,1.5,1.0,12:00,1420.2,42,45.2,33.81
+3,1.75,1.0,12:00,1420.2,42,45.2,33.81
+2,3.25,1.5,11:00,1419.2,42,47.6,33.79
+2,5.0,1.5,11:00,1419.2,42,47.6,33.79
+2,2.0,1.5,12:30,1419.2,42,42.9,33.79
+2,5.0,1.5,12:30,1419.2,42,42.9,33.79
+2,2.75,1.5,12:30,1419.2,42,42.9,33.79
+2,4.25,1.5,12:30,1419.2,42,42.9,33.79
+2,3.25,1.5,12:30,1419.2,42,42.9,33.79
+2,2.25,1.5,12:30,1419.2,42,42.9,33.79
+2,4.5,1.5,12:30,1419.2,42,42.9,33.79
+2,3.0,1.5,12:30,1419.2,42,42.9,33.79
+2,4.5,1.5,11:00,1419.2,42,47.6,33.79
+2,3.0,1.5,11:00,1419.2,42,47.6,33.79
+2,4.25,1.5,11:00,1419.2,42,47.6,33.79
+2,2.75,1.5,11:00,1419.2,42,47.6,33.79
+2,4.75,1.5,12:30,1419.2,42,42.9,33.79
